,id,sentenceId2,x,y
0,014,03,0,7
1,014,03,5,3
2,014,03,10,0
3,014,03,14,2
4,014,03,18,1
5,014,03,22,2
6,014,03,26,7
7,014,03,22,11
8,014,03,18,13
9,014,03,13,14
10,014,03,9,13
11,014,03,4,12
12,014,03,3,7
13,014,03,10,4
14,014,03,14,5
15,014,03,18,4
16,014,03,24,6
17,014,03,18,8
18,014,03,14,8
19,014,03,10,8
20,015,03,0,8
21,015,03,3,3
22,015,03,7,0
23,015,03,11,1
24,015,03,15,0
25,015,03,18,2
26,015,03,22,7
27,015,03,18,10
28,015,03,14,11
29,015,03,11,12
30,015,03,7,12
31,015,03,3,10
32,015,03,2,7
33,015,03,7,5
34,015,03,11,5
35,015,03,15,4
36,015,03,19,7
37,015,03,14,6
38,015,03,11,6
39,015,03,7,6
40,001,03,0,5
41,001,03,5,2
42,001,03,10,0
43,001,03,13,1
44,001,03,17,0
45,001,03,21,2
46,001,03,26,4
47,001,03,21,7
48,001,03,17,9
49,001,03,13,10
50,001,03,9,9
51,001,03,4,8
52,001,03,2,4
53,001,03,10,4
54,001,03,13,4
55,001,03,17,4
56,001,03,23,4
57,001,03,17,4
58,001,03,13,4
59,001,03,9,4
60,003,03,0,2
61,003,03,6,1
62,003,03,12,0
63,003,03,17,1
64,003,03,21,0
65,003,03,27,0
66,003,03,33,1
67,003,03,27,7
68,003,03,21,10
69,003,03,16,11
70,003,03,11,11
71,003,03,5,8
72,003,03,2,3
73,003,03,12,3
74,003,03,17,3
75,003,03,21,3
76,003,03,30,2
77,003,03,21,5
78,003,03,16,6
79,003,03,12,5
80,002,03,0,4
81,002,03,6,2
82,002,03,11,0
83,002,03,15,1
84,002,03,20,0
85,002,03,25,2
86,002,03,30,4
87,002,03,25,9
88,002,03,20,12
89,002,03,15,12
90,002,03,11,12
91,002,03,5,9
92,002,03,2,4
93,002,03,11,4
94,002,03,15,5
95,002,03,20,4
96,002,03,28,4
97,002,03,20,6
98,002,03,15,7
99,002,03,11,6
100,016,03,0,4
101,016,03,5,1
102,016,03,10,0
103,016,03,14,1
104,016,03,17,0
105,016,03,22,1
106,016,03,26,4
107,016,03,21,8
108,016,03,17,9
109,016,03,13,10
110,016,03,9,9
111,016,03,5,7
112,016,03,3,4
113,016,03,10,3
114,016,03,13,4
115,016,03,17,4
116,016,03,24,4
117,016,03,17,4
118,016,03,13,4
119,016,03,10,4
120,012,03,0,3
121,012,03,6,1
122,012,03,13,0
123,012,03,17,1
124,012,03,22,0
125,012,03,28,0
126,012,03,33,2
127,012,03,28,9
128,012,03,22,12
129,012,03,16,12
130,012,03,12,12
131,012,03,5,10
132,012,03,2,4
133,012,03,12,3
134,012,03,17,4
135,012,03,22,3
136,012,03,31,3
137,012,03,22,7
138,012,03,17,8
139,012,03,12,7
140,006,03,0,5
141,006,03,3,2
142,006,03,7,0
143,006,03,9,1
144,006,03,12,0
145,006,03,15,2
146,006,03,18,4
147,006,03,15,6
148,006,03,12,7
149,006,03,9,8
150,006,03,6,7
151,006,03,3,7
152,006,03,2,5
153,006,03,7,4
154,006,03,9,4
155,006,03,12,4
156,006,03,16,4
157,006,03,12,2
158,006,03,9,3
159,006,03,7,2
160,007,03,0,5
161,007,03,5,2
162,007,03,9,0
163,007,03,12,1
164,007,03,15,0
165,007,03,19,2
166,007,03,22,5
167,007,03,18,8
168,007,03,14,10
169,007,03,11,10
170,007,03,8,10
171,007,03,4,8
172,007,03,2,5
173,007,03,9,4
174,007,03,12,4
175,007,03,15,4
176,007,03,20,5
177,007,03,14,5
178,007,03,11,5
179,007,03,8,5
180,013,03,0,4
181,013,03,6,2
182,013,03,12,0
183,013,03,16,1
184,013,03,21,0
185,013,03,27,1
186,013,03,32,3
187,013,03,27,10
188,013,03,21,13
189,013,03,16,13
190,013,03,11,13
191,013,03,5,11
192,013,03,2,4
193,013,03,12,4
194,013,03,16,4
195,013,03,21,4
196,013,03,30,4
197,013,03,21,7
198,013,03,16,8
199,013,03,11,8
200,005,03,0,8
201,005,03,4,2
202,005,03,8,0
203,005,03,10,1
204,005,03,14,0
205,005,03,18,2
206,005,03,21,7
207,005,03,17,10
208,005,03,13,12
209,005,03,10,12
210,005,03,7,12
211,005,03,3,11
212,005,03,2,7
213,005,03,7,4
214,005,03,10,4
215,005,03,14,4
216,005,03,18,7
217,005,03,13,7
218,005,03,10,7
219,005,03,7,7
220,011,03,0,5
221,011,03,6,2
222,011,03,11,0
223,011,03,15,1
224,011,03,20,0
225,011,03,24,1
226,011,03,29,5
227,011,03,24,9
228,011,03,19,12
229,011,03,15,12
230,011,03,10,12
231,011,03,5,10
232,011,03,2,5
233,011,03,11,3
234,011,03,15,4
235,011,03,20,3
236,011,03,26,5
237,011,03,19,6
238,011,03,15,7
239,011,03,11,6
240,010,03,0,5
241,010,03,5,2
242,010,03,10,0
243,010,03,14,1
244,010,03,18,0
245,010,03,22,2
246,010,03,27,5
247,010,03,22,9
248,010,03,17,11
249,010,03,13,11
250,010,03,9,11
251,010,03,4,9
252,010,03,2,5
253,010,03,10,4
254,010,03,13,5
255,010,03,17,4
256,010,03,24,5
257,010,03,17,5
258,010,03,13,6
259,010,03,9,5
260,004,03,0,4
261,004,03,6,2
262,004,03,12,1
263,004,03,17,2
264,004,03,22,0
265,004,03,27,1
266,004,03,32,2
267,004,03,27,8
268,004,03,22,11
269,004,03,17,12
270,004,03,12,12
271,004,03,6,9
272,004,03,2,4
273,004,03,12,4
274,004,03,17,4
275,004,03,22,4
276,004,03,30,3
277,004,03,21,6
278,004,03,17,7
279,004,03,12,6
280,009,03,0,5
281,009,03,6,1
282,009,03,12,0
283,009,03,17,1
284,009,03,21,0
285,009,03,27,0
286,009,03,32,3
287,009,03,27,11
288,009,03,21,14
289,009,03,16,15
290,009,03,11,15
291,009,03,5,12
292,009,03,2,5
293,009,03,12,4
294,009,03,17,4
295,009,03,21,3
296,009,03,29,4
297,009,03,21,9
298,009,03,16,10
299,009,03,12,10
300,008,03,0,5
301,008,03,5,2
302,008,03,10,0
303,008,03,14,1
304,008,03,18,0
305,008,03,22,1
306,008,03,26,4
307,008,03,22,9
308,008,03,17,11
309,008,03,13,12
310,008,03,9,11
311,008,03,4,9
312,008,03,2,5
313,008,03,10,4
314,008,03,14,4
315,008,03,18,4
316,008,03,24,5
317,008,03,17,6
318,008,03,14,6
319,008,03,10,6
320,014,04,0,3
321,014,04,6,1
322,014,04,13,0
323,014,04,17,1
324,014,04,22,0
325,014,04,28,1
326,014,04,33,3
327,014,04,28,9
328,014,04,22,13
329,014,04,17,13
330,014,04,12,13
331,014,04,6,10
332,014,04,2,4
333,014,04,13,4
334,014,04,17,4
335,014,04,22,3
336,014,04,31,3
337,014,04,22,7
338,014,04,17,8
339,014,04,12,7
340,015,04,0,3
341,015,04,6,1
342,015,04,12,0
343,015,04,17,1
344,015,04,22,0
345,015,04,28,0
346,015,04,33,2
347,015,04,27,9
348,015,04,22,13
349,015,04,16,14
350,015,04,11,13
351,015,04,5,10
352,015,04,2,4
353,015,04,12,3
354,015,04,17,4
355,015,04,22,3
356,015,04,30,3
357,015,04,21,7
358,015,04,16,8
359,015,04,12,7
360,001,04,0,5
361,001,04,5,2
362,001,04,10,0
363,001,04,13,1
364,001,04,17,0
365,001,04,22,2
366,001,04,26,5
367,001,04,21,8
368,001,04,17,9
369,001,04,13,10
370,001,04,9,9
371,001,04,4,7
372,001,04,2,4
373,001,04,10,4
374,001,04,13,4
375,001,04,17,4
376,001,04,24,5
377,001,04,17,4
378,001,04,13,4
379,001,04,9,4
380,017,04,0,6
381,017,04,5,2
382,017,04,10,0
383,017,04,14,2
384,017,04,18,0
385,017,04,22,2
386,017,04,26,5
387,017,04,22,9
388,017,04,17,11
389,017,04,13,11
390,017,04,9,11
391,017,04,5,9
392,017,04,3,6
393,017,04,10,4
394,017,04,14,5
395,017,04,18,4
396,017,04,23,5
397,017,04,17,5
398,017,04,14,6
399,017,04,10,5
400,003,04,0,2
401,003,04,6,1
402,003,04,12,0
403,003,04,17,1
404,003,04,21,0
405,003,04,27,0
406,003,04,33,2
407,003,04,27,8
408,003,04,21,11
409,003,04,16,12
410,003,04,12,11
411,003,04,6,8
412,003,04,2,3
413,003,04,12,3
414,003,04,17,3
415,003,04,21,3
416,003,04,30,2
417,003,04,21,6
418,003,04,16,7
419,003,04,12,6
420,002,04,0,4
421,002,04,5,2
422,002,04,11,0
423,002,04,15,1
424,002,04,20,0
425,002,04,25,2
426,002,04,30,4
427,002,04,25,9
428,002,04,20,12
429,002,04,15,12
430,002,04,10,12
431,002,04,5,9
432,002,04,2,5
433,002,04,11,4
434,002,04,15,4
435,002,04,20,4
436,002,04,27,5
437,002,04,19,6
438,002,04,15,7
439,002,04,11,6
440,016,04,0,7
441,016,04,4,2
442,016,04,9,0
443,016,04,13,1
444,016,04,17,0
445,016,04,22,2
446,016,04,25,6
447,016,04,21,10
448,016,04,17,12
449,016,04,13,13
450,016,04,8,13
451,016,04,4,11
452,016,04,2,7
453,016,04,9,3
454,016,04,13,4
455,016,04,17,3
456,016,04,23,6
457,016,04,17,7
458,016,04,13,7
459,016,04,9,7
460,012,04,0,5
461,012,04,4,2
462,012,04,10,0
463,012,04,14,1
464,012,04,18,1
465,012,04,23,2
466,012,04,27,5
467,012,04,22,9
468,012,04,17,11
469,012,04,13,11
470,012,04,8,11
471,012,04,4,9
472,012,04,2,5
473,012,04,9,4
474,012,04,13,5
475,012,04,18,4
476,012,04,25,5
477,012,04,18,5
478,012,04,13,6
479,012,04,9,5
480,006,04,0,10
481,006,04,2,3
482,006,04,6,0
483,006,04,9,1
484,006,04,12,0
485,006,04,16,2
486,006,04,18,8
487,006,04,15,12
488,006,04,12,14
489,006,04,8,15
490,006,04,5,15
491,006,04,2,13
492,006,04,1,9
493,006,04,6,4
494,006,04,9,4
495,006,04,12,4
496,006,04,16,8
497,006,04,11,8
498,006,04,8,9
499,006,04,6,9
500,007,04,0,6
501,007,04,3,2
502,007,04,7,0
503,007,04,9,1
504,007,04,11,0
505,007,04,15,2
506,007,04,18,5
507,007,04,15,8
508,007,04,12,9
509,007,04,9,9
510,007,04,6,9
511,007,04,3,8
512,007,04,2,5
513,007,04,6,3
514,007,04,9,4
515,007,04,12,3
516,007,04,16,5
517,007,04,11,4
518,007,04,9,5
519,007,04,6,4
520,013,04,0,5
521,013,04,5,2
522,013,04,11,0
523,013,04,15,2
524,013,04,20,1
525,013,04,25,2
526,013,04,30,5
527,013,04,25,9
528,013,04,20,12
529,013,04,15,12
530,013,04,10,12
531,013,04,5,10
532,013,04,2,5
533,013,04,11,4
534,013,04,15,4
535,013,04,20,4
536,013,04,27,5
537,013,04,20,6
538,013,04,15,7
539,013,04,10,6
540,005,04,0,6
541,005,04,5,2
542,005,04,10,0
543,005,04,14,1
544,005,04,18,0
545,005,04,22,1
546,005,04,27,5
547,005,04,22,9
548,005,04,18,12
549,005,04,13,12
550,005,04,9,12
551,005,04,4,10
552,005,04,2,6
553,005,04,10,4
554,005,04,14,4
555,005,04,18,3
556,005,04,24,5
557,005,04,18,6
558,005,04,13,7
559,005,04,10,7
560,011,04,0,5
561,011,04,5,1
562,011,04,11,0
563,011,04,15,1
564,011,04,20,0
565,011,04,25,1
566,011,04,30,4
567,011,04,25,10
568,011,04,20,13
569,011,04,15,14
570,011,04,10,13
571,011,04,4,11
572,011,04,2,5
573,011,04,11,3
574,011,04,15,4
575,011,04,20,3
576,011,04,28,5
577,011,04,20,7
578,011,04,15,8
579,011,04,10,8
580,010,04,0,3
581,010,04,6,1
582,010,04,11,0
583,010,04,15,1
584,010,04,19,0
585,010,04,24,1
586,010,04,29,3
587,010,04,24,8
588,010,04,19,11
589,010,04,15,11
590,010,04,11,11
591,010,04,5,8
592,010,04,2,4
593,010,04,11,4
594,010,04,15,4
595,010,04,19,4
596,010,04,27,4
597,010,04,19,5
598,010,04,15,6
599,010,04,11,5
600,004,04,0,2
601,004,04,6,0
602,004,04,13,0
603,004,04,17,1
604,004,04,21,0
605,004,04,27,0
606,004,04,33,1
607,004,04,27,8
608,004,04,22,11
609,004,04,17,12
610,004,04,12,11
611,004,04,6,8
612,004,04,2,3
613,004,04,13,3
614,004,04,17,3
615,004,04,22,3
616,004,04,31,2
617,004,04,21,6
618,004,04,17,6
619,004,04,12,6
620,009,04,0,4
621,009,04,5,1
622,009,04,9,0
623,009,04,12,1
624,009,04,16,0
625,009,04,20,1
626,009,04,24,4
627,009,04,19,7
628,009,04,15,9
629,009,04,12,9
630,009,04,8,9
631,009,04,4,7
632,009,04,2,4
633,009,04,9,3
634,009,04,12,4
635,009,04,16,3
636,009,04,22,4
637,009,04,15,4
638,009,04,12,4
639,009,04,9,4
640,008,04,0,5
641,008,04,4,2
642,008,04,8,0
643,008,04,11,1
644,008,04,14,0
645,008,04,18,2
646,008,04,21,5
647,008,04,17,8
648,008,04,13,10
649,008,04,10,10
650,008,04,7,10
651,008,04,3,8
652,008,04,2,5
653,008,04,8,4
654,008,04,11,4
655,008,04,14,4
656,008,04,19,5
657,008,04,13,5
658,008,04,10,5
659,008,04,7,4
660,018,04,0,4
661,018,04,6,2
662,018,04,11,0
663,018,04,14,2
664,018,04,18,1
665,018,04,23,2
666,018,04,27,4
667,018,04,22,8
668,018,04,18,10
669,018,04,13,10
670,018,04,10,10
671,018,04,5,8
672,018,04,2,4
673,018,04,11,4
674,018,04,14,5
675,018,04,18,5
676,018,04,25,5
677,018,04,18,4
678,018,04,14,5
679,018,04,10,4
680,014,05,0,3
681,014,05,6,1
682,014,05,12,0
683,014,05,16,1
684,014,05,21,0
685,014,05,27,1
686,014,05,32,3
687,014,05,27,9
688,014,05,21,13
689,014,05,16,13
690,014,05,11,13
691,014,05,5,10
692,014,05,2,4
693,014,05,12,4
694,014,05,16,4
695,014,05,21,3
696,014,05,30,3
697,014,05,21,7
698,014,05,16,8
699,014,05,11,7
700,015,05,0,7
701,015,05,4,2
702,015,05,9,0
703,015,05,13,1
704,015,05,18,0
705,015,05,23,2
706,015,05,26,6
707,015,05,22,10
708,015,05,18,12
709,015,05,13,13
710,015,05,9,13
711,015,05,4,11
712,015,05,2,7
713,015,05,9,4
714,015,05,13,4
715,015,05,18,3
716,015,05,24,6
717,015,05,18,7
718,015,05,13,8
719,015,05,9,7
720,001,05,0,4
721,001,05,5,1
722,001,05,10,0
723,001,05,14,1
724,001,05,18,0
725,001,05,22,2
726,001,05,27,4
727,001,05,22,8
728,001,05,18,9
729,001,05,14,10
730,001,05,10,9
731,001,05,5,8
732,001,05,2,4
733,001,05,10,4
734,001,05,14,4
735,001,05,18,4
736,001,05,24,4
737,001,05,18,4
738,001,05,14,5
739,001,05,10,4
740,017,05,0,3
741,017,05,5,1
742,017,05,11,0
743,017,05,14,1
744,017,05,18,0
745,017,05,22,1
746,017,05,26,4
747,017,05,22,7
748,017,05,17,9
749,017,05,14,10
750,017,05,10,9
751,017,05,5,7
752,017,05,2,3
753,017,05,10,3
754,017,05,14,4
755,017,05,18,3
756,017,05,24,4
757,017,05,18,4
758,017,05,14,4
759,017,05,10,4
