,id,sentenceId2,x,y
0,001,03,0,5
1,001,03,5,2
2,001,03,9,0
3,001,03,13,1
4,001,03,16,0
5,001,03,21,2
6,001,03,26,5
7,001,03,21,9
8,001,03,16,10
9,001,03,13,10
10,001,03,9,10
11,001,03,5,8
12,001,03,3,5
13,001,03,9,4
14,001,03,13,5
15,001,03,16,4
16,001,03,23,5
17,001,03,16,5
18,001,03,13,5
19,001,03,9,5
20,003,03,0,8
21,003,03,4,3
22,003,03,9,1
23,003,03,12,1
24,003,03,16,0
25,003,03,21,3
26,003,03,25,8
27,003,03,21,14
28,003,03,16,17
29,003,03,12,18
30,003,03,9,17
31,003,03,4,14
32,003,03,3,8
33,003,03,9,5
34,003,03,12,5
35,003,03,16,5
36,003,03,22,8
37,003,03,16,10
38,003,03,12,11
39,003,03,9,11
40,002,03,0,7
41,002,03,3,2
42,002,03,8,0
43,002,03,11,1
44,002,03,15,0
45,002,03,20,2
46,002,03,24,7
47,002,03,20,13
48,002,03,15,15
49,002,03,11,15
50,002,03,8,15
51,002,03,3,12
52,002,03,2,7
53,002,03,8,4
54,002,03,11,4
55,002,03,15,4
56,002,03,21,7
57,002,03,15,8
58,002,03,11,9
59,002,03,8,8
60,006,03,0,8
61,006,03,3,3
62,006,03,8,0
63,006,03,11,1
64,006,03,14,0
65,006,03,18,3
66,006,03,22,8
67,006,03,18,13
68,006,03,14,15
69,006,03,10,16
70,006,03,7,15
71,006,03,3,13
72,006,03,3,8
73,006,03,8,5
74,006,03,11,5
75,006,03,14,5
76,006,03,19,8
77,006,03,14,9
78,006,03,10,9
79,006,03,7,9
80,007,03,0,8
81,007,03,3,3
82,007,03,7,0
83,007,03,9,1
84,007,03,12,0
85,007,03,16,3
86,007,03,20,8
87,007,03,17,12
88,007,03,13,15
89,007,03,9,15
90,007,03,6,15
91,007,03,3,12
92,007,03,2,8
93,007,03,7,5
94,007,03,9,5
95,007,03,12,5
96,007,03,17,8
97,007,03,12,7
98,007,03,9,8
99,007,03,6,7
100,005,03,0,7
101,005,03,4,2
102,005,03,9,0
103,005,03,13,1
104,005,03,17,0
105,005,03,23,2
106,005,03,27,7
107,005,03,23,15
108,005,03,17,18
109,005,03,13,18
110,005,03,9,18
111,005,03,4,15
112,005,03,3,7
113,005,03,9,3
114,005,03,13,4
115,005,03,17,4
116,005,03,24,8
117,005,03,17,12
118,005,03,13,13
119,005,03,9,12
120,004,03,0,6
121,004,03,4,2
122,004,03,9,0
123,004,03,13,1
124,004,03,16,0
125,004,03,21,2
126,004,03,26,7
127,004,03,21,13
128,004,03,16,15
129,004,03,12,15
130,004,03,8,15
131,004,03,4,12
132,004,03,2,6
133,004,03,9,4
134,004,03,13,4
135,004,03,16,4
136,004,03,23,7
137,004,03,16,9
138,004,03,12,9
139,004,03,9,8
140,009,03,0,3
141,009,03,5,1
142,009,03,10,0
143,009,03,13,1
144,009,03,17,0
145,009,03,22,1
146,009,03,28,4
147,009,03,22,8
148,009,03,17,9
149,009,03,13,10
150,009,03,9,9
151,009,03,5,7
152,009,03,3,4
153,009,03,10,3
154,009,03,13,4
155,009,03,17,4
156,009,03,25,4
157,009,03,17,4
158,009,03,13,5
159,009,03,10,4
160,008,03,0,7
161,008,03,3,2
162,008,03,7,0
163,008,03,9,1
164,008,03,12,0
165,008,03,16,3
166,008,03,20,7
167,008,03,16,11
168,008,03,12,14
169,008,03,9,14
170,008,03,6,13
171,008,03,3,11
172,008,03,2,6
173,008,03,7,5
174,008,03,9,5
175,008,03,12,5
176,008,03,18,7
177,008,03,12,7
178,008,03,9,7
179,008,03,6,7
180,001,04,0,4
181,001,04,5,1
182,001,04,9,0
183,001,04,12,0
184,001,04,16,0
185,001,04,21,1
186,001,04,25,4
187,001,04,21,8
188,001,04,16,10
189,001,04,12,10
190,001,04,9,10
191,001,04,5,8
192,001,04,3,5
193,001,04,9,4
194,001,04,12,4
195,001,04,16,4
196,001,04,23,4
197,001,04,16,4
198,001,04,12,5
199,001,04,9,4
200,003,04,0,7
201,003,04,4,2
202,003,04,9,0
203,003,04,12,1
204,003,04,16,0
205,003,04,21,2
206,003,04,25,6
207,003,04,21,11
208,003,04,16,13
209,003,04,12,13
210,003,04,9,13
211,003,04,4,11
212,003,04,2,6
213,003,04,9,4
214,003,04,12,4
215,003,04,16,4
216,003,04,23,6
217,003,04,16,7
218,003,04,12,7
219,003,04,9,7
220,002,04,0,7
221,002,04,3,2
222,002,04,8,0
223,002,04,11,0
224,002,04,15,0
225,002,04,20,2
226,002,04,24,7
227,002,04,20,13
228,002,04,15,15
229,002,04,12,16
230,002,04,8,15
231,002,04,3,13
232,002,04,2,7
233,002,04,8,4
234,002,04,11,4
235,002,04,15,4
236,002,04,21,7
237,002,04,15,9
238,002,04,11,9
239,002,04,8,9
240,006,04,0,8
241,006,04,3,3
242,006,04,7,0
243,006,04,10,1
244,006,04,13,0
245,006,04,18,3
246,006,04,21,8
247,006,04,18,13
248,006,04,13,16
249,006,04,10,16
250,006,04,6,16
251,006,04,3,13
252,006,04,2,8
253,006,04,7,5
254,006,04,10,5
255,006,04,13,5
256,006,04,19,8
257,006,04,13,9
258,006,04,10,9
259,006,04,7,9
260,007,04,0,7
261,007,04,3,2
262,007,04,7,0
263,007,04,9,1
264,007,04,12,0
265,007,04,16,2
266,007,04,20,7
267,007,04,16,11
268,007,04,12,13
269,007,04,9,14
270,007,04,6,13
271,007,04,3,11
272,007,04,2,6
273,007,04,7,5
274,007,04,9,5
275,007,04,12,5
276,007,04,17,7
277,007,04,12,6
278,007,04,9,7
279,007,04,6,6
280,005,04,0,8
281,005,04,3,2
282,005,04,8,0
283,005,04,12,1
284,005,04,15,0
285,005,04,21,2
286,005,04,25,7
287,005,04,21,14
288,005,04,16,18
289,005,04,12,18
290,005,04,8,17
291,005,04,3,14
292,005,04,2,7
293,005,04,8,3
294,005,04,12,3
295,005,04,15,3
296,005,04,22,7
297,005,04,15,12
298,005,04,12,12
299,005,04,8,12
300,004,04,0,7
301,004,04,4,2
302,004,04,9,0
303,004,04,13,1
304,004,04,17,0
305,004,04,22,2
306,004,04,27,7
307,004,04,23,14
308,004,04,17,16
309,004,04,13,17
310,004,04,9,16
311,004,04,4,13
312,004,04,3,7
313,004,04,9,4
314,004,04,13,4
315,004,04,17,4
316,004,04,24,7
317,004,04,17,10
318,004,04,13,11
319,004,04,9,10
320,009,04,0,4
321,009,04,5,1
322,009,04,10,0
323,009,04,13,0
324,009,04,16,0
325,009,04,21,1
326,009,04,26,4
327,009,04,21,8
328,009,04,16,10
329,009,04,13,10
330,009,04,9,9
331,009,04,5,7
332,009,04,3,4
333,009,04,10,4
334,009,04,13,4
335,009,04,16,4
336,009,04,24,5
337,009,04,16,4
338,009,04,13,4
339,009,04,10,4
340,008,04,0,5
341,008,04,3,2
342,008,04,7,0
343,008,04,10,1
344,008,04,13,0
345,008,04,18,2
346,008,04,22,5
347,008,04,18,10
348,008,04,14,12
349,008,04,10,12
350,008,04,7,12
351,008,04,3,10
352,008,04,2,5
353,008,04,7,4
354,008,04,10,5
355,008,04,13,4
356,008,04,20,6
357,008,04,13,6
358,008,04,10,6
359,008,04,7,6
360,001,05,0,6
361,001,05,4,2
362,001,05,8,0
363,001,05,12,1
364,001,05,15,0
365,001,05,20,2
366,001,05,25,6
367,001,05,20,9
368,001,05,15,11
369,001,05,11,11
370,001,05,8,11
371,001,05,4,9
372,001,05,3,6
373,001,05,8,4
374,001,05,11,5
375,001,05,15,4
376,001,05,22,6
377,001,05,15,5
378,001,05,11,6
379,001,05,8,5
380,003,05,0,8
381,003,05,4,3
382,003,05,9,0
383,003,05,13,1
384,003,05,16,0
385,003,05,22,2
386,003,05,26,8
387,003,05,22,14
388,003,05,17,17
389,003,05,13,17
390,003,05,9,17
391,003,05,4,14
392,003,05,3,8
393,003,05,9,5
394,003,05,13,5
395,003,05,16,5
396,003,05,24,8
397,003,05,17,11
398,003,05,13,11
399,003,05,9,11
400,002,05,0,8
401,002,05,3,3
402,002,05,7,0
403,002,05,11,1
404,002,05,14,0
405,002,05,19,2
406,002,05,23,8
407,002,05,19,13
408,002,05,15,16
409,002,05,11,16
410,002,05,7,16
411,002,05,3,14
412,002,05,2,8
413,002,05,7,5
414,002,05,11,5
415,002,05,14,4
416,002,05,21,7
417,002,05,14,9
418,002,05,11,10
419,002,05,7,9
420,006,05,0,9
421,006,05,3,3
422,006,05,7,0
423,006,05,11,1
424,006,05,14,0
425,006,05,19,3
426,006,05,23,8
427,006,05,19,13
428,006,05,14,16
429,006,05,11,17
430,006,05,7,16
431,006,05,3,14
432,006,05,3,8
433,006,05,8,5
434,006,05,11,5
435,006,05,14,5
436,006,05,20,8
437,006,05,14,10
438,006,05,11,10
439,006,05,7,10
440,007,05,0,8
441,007,05,2,3
442,007,05,6,0
443,007,05,9,1
444,007,05,11,0
445,007,05,16,3
446,007,05,19,8
447,007,05,16,12
448,007,05,12,14
449,007,05,9,14
450,007,05,6,14
451,007,05,2,12
452,007,05,2,7
453,007,05,6,5
454,007,05,9,5
455,007,05,11,5
456,007,05,16,7
457,007,05,11,7
458,007,05,9,8
459,007,05,6,7
460,005,05,0,8
461,005,05,4,2
462,005,05,9,0
463,005,05,12,1
464,005,05,16,0
465,005,05,21,2
466,005,05,26,7
467,005,05,22,14
468,005,05,16,17
469,005,05,12,17
470,005,05,8,17
471,005,05,3,14
472,005,05,2,8
473,005,05,9,4
474,005,05,12,4
475,005,05,16,4
476,005,05,23,7
477,005,05,16,11
478,005,05,12,11
479,005,05,9,11
480,004,05,0,8
481,004,05,5,2
482,004,05,10,0
483,004,05,13,1
484,004,05,17,0
485,004,05,22,2
486,004,05,27,7
487,004,05,23,12
488,004,05,17,15
489,004,05,13,16
490,004,05,10,15
491,004,05,5,13
492,004,05,3,8
493,004,05,10,4
494,004,05,13,4
495,004,05,17,4
496,004,05,25,7
497,004,05,17,9
498,004,05,13,10
499,004,05,10,9
500,009,05,0,5
501,009,05,5,1
502,009,05,9,0
503,009,05,12,0
504,009,05,16,0
505,009,05,21,1
506,009,05,26,5
507,009,05,21,8
508,009,05,16,9
509,009,05,12,10
510,009,05,9,9
511,009,05,5,8
512,009,05,3,5
513,009,05,9,4
514,009,05,12,4
515,009,05,16,4
516,009,05,23,5
517,009,05,16,4
