,id,sentenceId2,x,y
0,001,03,0,5
1,001,03,3,2
2,001,03,8,0
3,001,03,11,1
4,001,03,14,0
5,001,03,20,2
6,001,03,27,4
7,001,03,20,8
8,001,03,15,10
9,001,03,11,10
10,001,03,8,10
11,001,03,4,8
12,001,03,2,5
13,001,03,8,4
14,001,03,11,5
15,001,03,14,4
16,001,03,24,4
17,001,03,14,4
18,001,03,11,5
19,001,03,8,5
20,003,03,0,4
21,003,03,5,2
22,003,03,11,1
23,003,03,16,1
24,003,03,21,0
25,003,03,29,1
26,003,03,38,3
27,003,03,30,13
28,003,03,22,17
29,003,03,17,17
30,003,03,12,17
31,003,03,5,13
32,003,03,2,5
33,003,03,11,4
34,003,03,16,4
35,003,03,21,3
36,003,03,35,4
37,003,03,22,11
38,003,03,17,12
39,003,03,11,11
40,002,03,0,5
41,002,03,5,2
42,002,03,11,0
43,002,03,16,1
44,002,03,20,0
45,002,03,28,1
46,002,03,36,4
47,002,03,29,14
48,002,03,21,17
49,002,03,16,18
50,002,03,11,17
51,002,03,6,13
52,002,03,3,5
53,002,03,11,3
54,002,03,16,3
55,002,03,20,3
56,002,03,33,5
57,002,03,21,12
58,002,03,16,12
59,002,03,11,11
60,012,03,0,8
61,012,03,3,3
62,012,03,6,1
63,012,03,10,1
64,012,03,13,0
65,012,03,17,3
66,012,03,23,8
67,012,03,18,12
68,012,03,13,14
69,012,03,10,14
70,012,03,6,14
71,012,03,3,12
72,012,03,2,8
73,012,03,7,6
74,012,03,10,6
75,012,03,13,6
76,012,03,20,7
77,012,03,13,7
78,012,03,10,8
79,012,03,6,7
80,006,03,0,5
81,006,03,4,2
82,006,03,9,0
83,006,03,14,1
84,006,03,18,0
85,006,03,26,2
86,006,03,33,5
87,006,03,26,14
88,006,03,19,18
89,006,03,14,18
90,006,03,9,17
91,006,03,4,13
92,006,03,2,5
93,006,03,9,3
94,006,03,14,4
95,006,03,18,4
96,006,03,30,6
97,006,03,19,12
98,006,03,14,12
99,006,03,9,11
100,007,03,0,7
101,007,03,3,3
102,007,03,7,0
103,007,03,11,1
104,007,03,14,0
105,007,03,19,2
106,007,03,25,6
107,007,03,20,12
108,007,03,15,15
109,007,03,11,15
110,007,03,8,15
111,007,03,4,12
112,007,03,3,7
113,007,03,8,5
114,007,03,11,5
115,007,03,14,4
116,007,03,22,6
117,007,03,14,8
118,007,03,11,9
119,007,03,8,8
120,013,03,0,6
121,013,03,5,3
122,013,03,9,1
123,013,03,12,1
124,013,03,15,0
125,013,03,21,2
126,013,03,27,4
127,013,03,21,8
128,013,03,16,10
129,013,03,12,10
130,013,03,9,10
131,013,03,5,9
132,013,03,2,5
133,013,03,9,5
134,013,03,12,5
135,013,03,16,4
136,013,03,24,5
137,013,03,15,4
138,013,03,12,5
139,013,03,9,5
140,005,03,0,6
141,005,03,4,2
142,005,03,11,1
143,005,03,16,1
144,005,03,21,0
145,005,03,30,2
146,005,03,37,6
147,005,03,31,17
148,005,03,23,22
149,005,03,17,23
150,005,03,11,22
151,005,03,5,17
152,005,03,3,7
153,005,03,11,4
154,005,03,16,4
155,005,03,21,4
156,005,03,35,6
157,005,03,22,16
158,005,03,16,17
159,005,03,11,16
160,011,03,0,9
161,011,03,3,4
162,011,03,7,1
163,011,03,10,1
164,011,03,13,0
165,011,03,18,3
166,011,03,23,8
167,011,03,18,13
168,011,03,14,15
169,011,03,10,15
170,011,03,7,15
171,011,03,3,13
172,011,03,2,8
173,011,03,7,6
174,011,03,10,6
175,011,03,13,6
176,011,03,20,8
177,011,03,13,7
178,011,03,10,8
179,011,03,7,8
180,010,03,0,8
181,010,03,3,3
182,010,03,7,0
183,010,03,10,1
184,010,03,12,0
185,010,03,17,3
186,010,03,23,8
187,010,03,18,13
188,010,03,13,15
189,010,03,10,15
190,010,03,7,14
191,010,03,3,13
192,010,03,3,8
193,010,03,7,6
194,010,03,10,6
195,010,03,13,6
196,010,03,19,8
197,010,03,12,7
198,010,03,10,8
199,010,03,7,7
200,004,03,0,5
201,004,03,4,2
202,004,03,11,1
203,004,03,16,1
204,004,03,21,0
205,004,03,29,1
206,004,03,37,4
207,004,03,30,14
208,004,03,22,19
209,004,03,16,20
210,004,03,11,19
211,004,03,5,15
212,004,03,2,6
213,004,03,11,4
214,004,03,16,4
215,004,03,21,4
216,004,03,35,5
217,004,03,22,13
218,004,03,16,14
219,004,03,11,13
220,009,03,0,9
221,009,03,3,4
222,009,03,7,1
223,009,03,9,1
224,009,03,12,0
225,009,03,17,4
226,009,03,22,8
227,009,03,17,13
228,009,03,13,15
229,009,03,10,15
230,009,03,6,15
231,009,03,3,13
232,009,03,2,8
233,009,03,7,6
234,009,03,10,6
235,009,03,12,6
236,009,03,19,8
237,009,03,12,8
238,009,03,9,8
239,009,03,7,8
240,008,03,0,8
241,008,03,3,3
242,008,03,7,0
243,008,03,10,1
244,008,03,12,0
245,008,03,18,2
246,008,03,23,7
247,008,03,18,12
248,008,03,13,14
249,008,03,10,15
250,008,03,7,14
251,008,03,3,12
252,008,03,2,8
253,008,03,7,5
254,008,03,10,5
255,008,03,12,5
256,008,03,20,7
257,008,03,13,7
258,008,03,10,8
259,008,03,7,8
260,001,04,0,4
261,001,04,4,2
262,001,04,8,0
263,001,04,12,1
264,001,04,15,0
265,001,04,21,1
266,001,04,28,3
267,001,04,21,8
268,001,04,16,10
269,001,04,12,11
270,001,04,9,10
