,id,sentenceId2,x,y
0,014,03,0,5
1,014,03,5,2
2,014,03,10,0
3,014,03,13,1
4,014,03,16,0
5,014,03,21,3
6,014,03,26,6
7,014,03,21,9
8,014,03,16,10
9,014,03,12,10
10,014,03,9,10
11,014,03,5,8
12,014,03,2,5
13,014,03,9,4
14,014,03,13,4
15,014,03,16,4
16,014,03,24,6
17,014,03,16,5
18,014,03,13,5
19,014,03,9,4
20,001,03,0,4
21,001,03,5,2
22,001,03,10,0
23,001,03,13,1
24,001,03,17,0
25,001,03,21,2
26,001,03,26,5
27,001,03,21,9
28,001,03,17,10
29,001,03,13,11
30,001,03,10,10
31,001,03,5,8
32,001,03,3,5
33,001,03,10,4
34,001,03,13,5
35,001,03,17,5
36,001,03,24,5
37,001,03,17,5
38,001,03,13,6
39,001,03,10,5
40,003,03,0,7
41,003,03,4,3
42,003,03,8,0
43,003,03,10,1
44,003,03,13,0
45,003,03,17,3
46,003,03,20,8
47,003,03,16,12
48,003,03,13,14
49,003,03,10,14
50,003,03,7,14
51,003,03,4,12
52,003,03,3,7
53,003,03,8,5
54,003,03,10,5
55,003,03,13,5
56,003,03,18,8
57,003,03,13,7
58,003,03,10,7
59,003,03,8,7
60,002,03,0,6
61,002,03,4,3
62,002,03,8,0
63,002,03,11,1
64,002,03,13,0
65,002,03,17,3
66,002,03,22,7
67,002,03,18,11
68,002,03,14,13
69,002,03,11,14
70,002,03,8,13
71,002,03,4,11
72,002,03,3,6
73,002,03,8,4
74,002,03,11,5
75,002,03,13,5
76,002,03,19,6
77,002,03,14,7
78,002,03,11,8
79,002,03,8,7
80,012,03,0,4
81,012,03,6,1
82,012,03,13,0
83,012,03,17,1
84,012,03,22,0
85,012,03,29,2
86,012,03,34,5
87,012,03,28,12
88,012,03,22,16
89,012,03,17,16
90,012,03,12,15
91,012,03,6,11
92,012,03,2,4
93,012,03,13,3
94,012,03,17,4
95,012,03,22,4
96,012,03,32,6
97,012,03,22,10
98,012,03,17,10
99,012,03,12,10
100,006,03,0,10
101,006,03,2,4
102,006,03,6,0
103,006,03,9,1
104,006,03,12,1
105,006,03,15,4
106,006,03,18,11
107,006,03,15,14
108,006,03,12,16
109,006,03,8,16
110,006,03,5,16
111,006,03,2,14
112,006,03,2,9
113,006,03,6,6
114,006,03,9,6
115,006,03,12,6
116,006,03,16,10
117,006,03,11,8
118,006,03,9,9
119,006,03,6,8
120,007,03,0,6
121,007,03,5,2
122,007,03,9,0
123,007,03,12,1
124,007,03,15,0
125,007,03,19,3
126,007,03,23,6
127,007,03,19,10
128,007,03,15,11
129,007,03,11,12
130,007,03,8,11
