,id,sentenceId2,x,y
0,001,03,0,5
1,001,03,6,2
2,001,03,10,0
3,001,03,13,0
4,001,03,16,0
5,001,03,20,2
6,001,03,25,6
7,001,03,20,9
8,001,03,16,10
9,001,03,13,10
10,001,03,10,10
11,001,03,5,9
12,001,03,3,5
13,001,03,10,3
14,001,03,13,4
15,001,03,16,3
16,001,03,23,5
17,001,03,16,5
18,001,03,13,6
19,001,03,10,5
20,003,03,0,7
21,003,03,5,3
22,003,03,10,1
23,003,03,13,1
24,003,03,15,0
25,003,03,20,3
26,003,03,24,7
27,003,03,20,11
28,003,03,15,14
29,003,03,12,14
30,003,03,9,14
31,003,03,5,12
32,003,03,3,7
33,003,03,10,5
34,003,03,13,6
35,003,03,15,5
36,003,03,22,7
37,003,03,15,8
38,003,03,13,8
39,003,03,10,8
40,002,03,0,7
41,002,03,5,3
42,002,03,10,0
43,002,03,13,1
44,002,03,16,0
45,002,03,21,3
46,002,03,26,6
47,002,03,21,10
48,002,03,16,12
49,002,03,13,12
50,002,03,10,12
51,002,03,5,10
52,002,03,3,6
53,002,03,10,5
54,002,03,13,5
55,002,03,16,5
56,002,03,23,6
57,002,03,16,6
58,002,03,13,7
59,002,03,10,7
60,006,03,0,4
61,006,03,6,1
62,006,03,11,0
63,006,03,14,1
64,006,03,17,0
65,006,03,22,1
66,006,03,28,4
67,006,03,22,7
68,006,03,17,8
69,006,03,14,9
70,006,03,11,9
71,006,03,6,8
72,006,03,3,4
73,006,03,11,3
74,006,03,14,4
75,006,03,17,3
76,006,03,26,4
77,006,03,17,4
78,006,03,14,4
79,006,03,11,4
80,005,03,0,7
81,005,03,5,2
82,005,03,10,0
83,005,03,13,1
84,005,03,17,0
85,005,03,23,3
86,005,03,28,7
87,005,03,23,12
88,005,03,18,14
89,005,03,14,14
90,005,03,10,14
91,005,03,5,12
92,005,03,3,7
93,005,03,10,5
94,005,03,13,5
95,005,03,17,5
96,005,03,25,7
97,005,03,17,8
98,005,03,14,9
99,005,03,10,8
100,004,03,0,6
101,004,03,5,2
102,004,03,10,0
103,004,03,13,1
104,004,03,16,0
105,004,03,21,2
106,004,03,26,6
107,004,03,21,9
108,004,03,16,11
109,004,03,13,11
110,004,03,10,11
111,004,03,5,9
112,004,03,3,5
113,004,03,10,4
114,004,03,13,5
115,004,03,16,4
116,004,03,24,6
117,004,03,16,5
118,004,03,13,6
119,004,03,10,5
120,001,04,0,6
121,001,04,5,2
122,001,04,10,0
123,001,04,13,1
124,001,04,16,0
125,001,04,21,2
126,001,04,26,6
127,001,04,21,9
128,001,04,16,10
129,001,04,13,10
130,001,04,10,10
131,001,04,5,9
132,001,04,2,6
133,001,04,10,4
134,001,04,13,5
135,001,04,16,4
136,001,04,23,6
137,001,04,16,5
138,001,04,13,6
139,001,04,10,5
140,003,04,0,7
141,003,04,5,2
142,003,04,9,0
143,003,04,12,1
144,003,04,15,0
145,003,04,20,3
146,003,04,23,7
147,003,04,19,11
148,003,04,15,13
149,003,04,12,13
150,003,04,9,13
151,003,04,4,11
152,003,04,3,7
153,003,04,9,5
154,003,04,12,5
155,003,04,15,5
156,003,04,21,7
157,003,04,15,7
158,003,04,12,7
159,003,04,9,7
160,002,04,0,7
161,002,04,5,2
162,002,04,9,0
163,002,04,13,1
164,002,04,16,0
165,002,04,21,2
166,002,04,25,6
167,002,04,21,11
168,002,04,16,13
169,002,04,13,13
170,002,04,9,13
171,002,04,5,11
172,002,04,2,7
173,002,04,9,4
174,002,04,13,5
175,002,04,16,4
176,002,04,23,6
177,002,04,16,7
178,002,04,13,8
179,002,04,9,8
180,006,04,0,6
181,006,04,5,2
182,006,04,10,0
183,006,04,14,1
184,006,04,18,0
185,006,04,23,2
186,006,04,28,6
187,006,04,23,12
188,006,04,18,14
189,006,04,14,14
190,006,04,10,14
191,006,04,5,11
192,006,04,3,6
193,006,04,10,5
194,006,04,14,5
195,006,04,18,5
196,006,04,26,6
197,006,04,18,8
198,006,04,14,8
199,006,04,10,8
200,007,04,0,5
201,007,04,5,2
202,007,04,10,0
203,007,04,13,1
204,007,04,17,0
205,007,04,22,2
206,007,04,28,5
207,007,04,22,8
208,007,04,17,10
209,007,04,13,10
210,007,04,10,10
211,007,04,5,9
212,007,04,2,5
213,007,04,10,4
214,007,04,13,4
215,007,04,17,4
216,007,04,25,5
217,007,04,17,5
218,007,04,13,6
219,007,04,10,5
220,005,04,0,5
221,005,04,5,2
222,005,04,10,0
223,005,04,13,1
224,005,04,16,0
225,005,04,21,2
226,005,04,26,6
227,005,04,21,9
228,005,04,16,10
229,005,04,13,10
230,005,04,9,10
231,005,04,5,8
232,005,04,2,5
233,005,04,10,4
234,005,04,13,4
235,005,04,16,4
236,005,04,23,5
237,005,04,16,5
238,005,04,13,5
239,005,04,10,5
240,004,04,0,7
241,004,04,4,3
242,004,04,9,0
243,004,04,12,1
244,004,04,15,1
245,004,04,19,3
246,004,04,23,8
247,004,04,19,11
248,004,04,14,13
249,004,04,11,13
250,004,04,8,13
251,004,04,4,11
252,004,04,2,7
253,004,04,9,5
254,004,04,12,5
255,004,04,15,5
256,004,04,20,7
257,004,04,14,7
258,004,04,11,8
259,004,04,9,7
260,001,05,0,6
261,001,05,5,3
262,001,05,10,0
263,001,05,13,1
264,001,05,16,1
265,001,05,20,3
