,id,sentenceId2,x,y
0,014,03,0,4
1,014,03,4,2
2,014,03,7,0
3,014,03,10,1
4,014,03,14,0
5,014,03,17,2
6,014,03,22,4
7,014,03,18,7
8,014,03,14,8
9,014,03,10,8
10,014,03,7,8
11,014,03,3,7
12,014,03,2,4
13,014,03,7,3
14,014,03,10,4
15,014,03,14,3
16,014,03,20,4
17,014,03,13,3
18,014,03,10,3
19,014,03,7,3
20,015,03,0,4
21,015,03,3,1
22,015,03,7,0
23,015,03,10,0
24,015,03,14,0
25,015,03,18,1
26,015,03,22,4
27,015,03,18,6
28,015,03,14,7
29,015,03,10,7
30,015,03,7,7
31,015,03,3,6
32,015,03,2,3
33,015,03,7,3
34,015,03,10,3
35,015,03,14,3
36,015,03,20,3
37,015,03,14,2
38,015,03,10,3
39,015,03,7,2
40,001,03,0,3
41,001,03,4,1
42,001,03,8,0
43,001,03,11,1
44,001,03,14,0
45,001,03,19,1
46,001,03,24,3
47,001,03,19,5
48,001,03,15,6
49,001,03,11,6
50,001,03,8,6
51,001,03,4,5
52,001,03,2,3
53,001,03,8,3
54,001,03,11,3
55,001,03,14,3
56,001,03,22,3
57,001,03,14,2
58,001,03,11,3
59,001,03,8,3
60,003,03,0,5
61,003,03,2,2
62,003,03,6,0
63,003,03,9,1
64,003,03,12,0
65,003,03,15,2
66,003,03,19,6
67,003,03,15,9
68,003,03,12,10
69,003,03,9,11
70,003,03,5,10
71,003,03,2,9
72,003,03,2,5
73,003,03,6,4
74,003,03,9,4
75,003,03,12,4
76,003,03,16,5
77,003,03,12,5
78,003,03,9,5
79,003,03,6,4
80,002,03,0,4
81,002,03,3,1
82,002,03,7,0
83,002,03,10,1
84,002,03,13,0
85,002,03,18,2
86,002,03,22,4
87,002,03,18,7
88,002,03,13,8
89,002,03,10,8
90,002,03,7,7
91,002,03,3,6
92,002,03,2,4
93,002,03,7,3
94,002,03,10,4
95,002,03,13,3
96,002,03,20,4
97,002,03,13,3
98,002,03,10,4
99,002,03,7,3
100,012,03,0,2
101,012,03,5,1
102,012,03,9,0
103,012,03,13,1
104,012,03,17,0
105,012,03,22,1
106,012,03,28,2
107,012,03,22,6
108,012,03,17,9
109,012,03,13,9
110,012,03,9,9
111,012,03,5,7
112,012,03,2,3
113,012,03,9,4
114,012,03,13,4
115,012,03,17,3
116,012,03,25,3
117,012,03,17,4
118,012,03,13,5
119,012,03,9,4
120,006,03,0,6
121,006,03,3,2
122,006,03,7,0
123,006,03,10,1
124,006,03,14,0
125,006,03,17,2
126,006,03,20,6
127,006,03,17,10
128,006,03,13,11
129,006,03,10,11
130,006,03,6,11
131,006,03,3,9
132,006,03,2,5
133,006,03,7,4
134,006,03,10,4
135,006,03,14,4
136,006,03,18,6
137,006,03,13,5
138,006,03,10,5
139,006,03,7,5
140,007,03,0,2
141,007,03,4,1
142,007,03,8,0
143,007,03,11,1
144,007,03,15,0
145,007,03,19,2
146,007,03,24,3
147,007,03,19,7
148,007,03,15,8
149,007,03,11,8
150,007,03,8,8
151,007,03,4,6
152,007,03,2,3
153,007,03,8,3
154,007,03,11,4
155,007,03,15,4
156,007,03,22,3
157,007,03,15,4
158,007,03,11,4
159,007,03,8,4
160,013,03,0,4
161,013,03,3,2
162,013,03,7,0
163,013,03,10,1
164,013,03,14,0
165,013,03,18,2
166,013,03,23,5
167,013,03,18,7
168,013,03,14,9
169,013,03,10,9
170,013,03,7,9
171,013,03,3,7
172,013,03,2,4
173,013,03,7,4
174,013,03,10,4
175,013,03,14,4
176,013,03,21,4
177,013,03,14,4
178,013,03,10,5
