,id,sentenceId2,x,y
0,014,03,0,5
1,014,03,6,3
2,014,03,12,1
3,014,03,17,2
4,014,03,21,0
5,014,03,27,1
6,014,03,33,2
7,014,03,28,9
8,014,03,22,13
9,014,03,17,14
10,014,03,13,14
11,014,03,6,11
12,014,03,2,6
13,014,03,12,4
14,014,03,17,5
15,014,03,21,4
16,014,03,30,3
17,014,03,22,8
18,014,03,17,9
19,014,03,13,9
20,015,03,0,4
21,015,03,7,2
22,015,03,13,1
23,015,03,17,1
24,015,03,21,0
25,015,03,27,1
26,015,03,33,2
27,015,03,27,9
28,015,03,22,12
29,015,03,17,13
30,015,03,13,13
31,015,03,7,10
32,015,03,3,5
33,015,03,13,4
34,015,03,17,5
35,015,03,21,4
36,015,03,30,3
37,015,03,21,7
38,015,03,17,8
39,015,03,13,8
40,001,03,0,4
41,001,03,4,1
42,001,03,9,0
43,001,03,12,1
44,001,03,16,0
45,001,03,20,1
46,001,03,25,4
47,001,03,21,8
48,001,03,16,10
49,001,03,13,10
50,001,03,9,10
51,001,03,4,8
52,001,03,2,4
53,001,03,9,3
54,001,03,12,4
55,001,03,16,3
56,001,03,23,4
57,001,03,16,4
58,001,03,12,5
59,001,03,9,4
60,017,03,0,4
61,017,03,5,2
62,017,03,10,0
63,017,03,13,1
64,017,03,17,0
65,017,03,21,1
66,017,03,27,3
67,017,03,22,7
68,017,03,17,10
69,017,03,14,10
70,017,03,10,10
71,017,03,6,8
72,017,03,3,4
73,017,03,10,4
74,017,03,13,4
75,017,03,17,3
76,017,03,25,3
77,017,03,17,5
78,017,03,14,5
79,017,03,10,5
80,003,03,0,5
81,003,03,5,2
82,003,03,10,0
83,003,03,14,1
84,003,03,17,0
85,003,03,23,2
86,003,03,28,4
87,003,03,23,11
88,003,03,18,14
89,003,03,14,14
90,003,03,10,14
91,003,03,5,11
92,003,03,2,5
93,003,03,10,5
94,003,03,14,5
95,003,03,17,4
96,003,03,25,5
97,003,03,18,7
98,003,03,14,8
99,003,03,10,7
100,002,03,0,5
101,002,03,5,2
102,002,03,10,0
103,002,03,13,1
104,002,03,17,0
105,002,03,22,2
106,002,03,27,5
107,002,03,22,11
108,002,03,17,13
109,002,03,13,13
110,002,03,10,13
111,002,03,5,10
112,002,03,3,5
113,002,03,10,4
114,002,03,13,4
115,002,03,17,4
116,002,03,25,5
117,002,03,17,7
118,002,03,13,8
119,002,03,10,7
120,016,03,0,4
121,016,03,6,2
122,016,03,11,1
123,016,03,15,1
124,016,03,19,0
125,016,03,24,1
126,016,03,30,2
127,016,03,25,8
128,016,03,20,11
129,016,03,16,12
130,016,03,12,12
131,016,03,6,9
132,016,03,2,4
133,016,03,11,4
134,016,03,15,4
135,016,03,19,4
136,016,03,28,3
137,016,03,19,6
138,016,03,15,7
139,016,03,11,6
140,012,03,0,5
141,012,03,5,2
142,012,03,9,0
143,012,03,13,1
144,012,03,16,0
145,012,03,21,1
146,012,03,26,3
147,012,03,21,7
148,012,03,17,10
149,012,03,13,11
150,012,03,10,11
151,012,03,5,9
152,012,03,2,5
153,012,03,9,4
154,012,03,13,4
155,012,03,16,4
156,012,03,24,3
157,012,03,17,4
158,012,03,13,5
159,012,03,10,5
160,006,03,0,5
161,006,03,5,2
162,006,03,10,0
163,006,03,14,1
164,006,03,17,0
165,006,03,23,2
166,006,03,28,4
167,006,03,23,11
168,006,03,18,13
169,006,03,14,14
170,006,03,10,13
171,006,03,5,11
172,006,03,2,5
173,006,03,10,4
174,006,03,14,5
175,006,03,17,4
176,006,03,26,5
177,006,03,18,7
178,006,03,14,8
179,006,03,10,7
180,007,03,0,5
181,007,03,5,2
182,007,03,10,0
183,007,03,14,1
184,007,03,17,0
185,007,03,22,2
186,007,03,28,5
187,007,03,23,11
188,007,03,18,13
189,007,03,14,14
190,007,03,10,13
191,007,03,5,11
192,007,03,2,6
193,007,03,10,4
194,007,03,14,4
195,007,03,17,4
196,007,03,25,5
197,007,03,18,7
198,007,03,14,8
199,007,03,10,7
200,013,03,0,4
201,013,03,5,2
202,013,03,11,0
203,013,03,15,1
204,013,03,19,0
205,013,03,25,0
206,013,03,31,1
207,013,03,25,9
208,013,03,20,12
209,013,03,16,13
210,013,03,11,13
211,013,03,6,10
212,013,03,2,4
213,013,03,11,4
214,013,03,15,4
215,013,03,19,3
216,013,03,28,2
217,013,03,19,6
218,013,03,15,7
219,013,03,11,7
220,005,03,0,5
221,005,03,5,2
222,005,03,10,0
223,005,03,14,1
224,005,03,18,0
225,005,03,23,1
226,005,03,28,4
227,005,03,24,11
228,005,03,19,13
229,005,03,15,14
230,005,03,11,13
231,005,03,5,11
232,005,03,3,5
233,005,03,10,4
234,005,03,14,5
235,005,03,18,4
236,005,03,26,5
237,005,03,18,7
238,005,03,14,8
239,005,03,11,7
240,011,03,0,6
241,011,03,4,2
242,011,03,9,0
243,011,03,12,1
244,011,03,15,0
245,011,03,20,2
246,011,03,24,5
247,011,03,20,10
248,011,03,16,13
249,011,03,13,13
250,011,03,9,13
251,011,03,5,11
252,011,03,2,6
253,011,03,9,4
254,011,03,12,5
255,011,03,15,4
256,011,03,22,5
257,011,03,16,6
258,011,03,12,7
259,011,03,9,6
260,010,03,0,7
261,010,03,4,3
262,010,03,9,0
263,010,03,12,1
264,010,03,15,0
265,010,03,19,2
266,010,03,23,5
267,010,03,19,10
268,010,03,16,12
269,010,03,12,12
270,010,03,9,12
271,010,03,5,10
272,010,03,3,7
273,010,03,9,5
274,010,03,12,5
275,010,03,15,5
276,010,03,20,5
277,010,03,15,6
278,010,03,12,6
279,010,03,9,6
280,004,03,0,5
281,004,03,5,2
282,004,03,10,0
283,004,03,14,1
284,004,03,18,0
285,004,03,23,2
286,004,03,28,4
287,004,03,24,11
288,004,03,18,13
289,004,03,14,14
290,004,03,10,13
291,004,03,5,11
292,004,03,2,5
293,004,03,10,4
294,004,03,14,5
295,004,03,18,4
296,004,03,26,5
297,004,03,18,8
298,004,03,14,8
299,004,03,10,8
300,009,03,0,7
301,009,03,4,3
302,009,03,8,0
303,009,03,11,1
304,009,03,14,0
305,009,03,18,2
306,009,03,22,6
307,009,03,19,10
308,009,03,15,13
309,009,03,12,13
310,009,03,8,13
311,009,03,4,11
312,009,03,2,7
313,009,03,8,5
314,009,03,11,5
315,009,03,14,5
316,009,03,20,6
317,009,03,14,6
318,009,03,12,7
319,009,03,9,7
320,008,03,0,5
321,008,03,4,2
322,008,03,9,0
323,008,03,12,1
324,008,03,15,0
325,008,03,20,2
326,008,03,24,4
327,008,03,20,9
328,008,03,16,12
329,008,03,13,12
330,008,03,9,12
331,008,03,4,10
332,008,03,2,6
333,008,03,9,4
334,008,03,12,4
335,008,03,15,4
336,008,03,22,4
337,008,03,16,6
338,008,03,12,6
339,008,03,9,6
340,018,03,0,5
341,018,03,5,2
342,018,03,9,1
343,018,03,12,1
344,018,03,16,0
345,018,03,20,2
346,018,03,25,4
347,018,03,20,8
348,018,03,16,10
349,018,03,13,10
350,018,03,9,10
351,018,03,5,8
352,018,03,2,5
353,018,03,9,4
354,018,03,12,4
355,018,03,16,4
356,018,03,23,4
357,018,03,16,4
358,018,03,12,5
359,018,03,9,5
360,014,04,0,4
361,014,04,6,2
362,014,04,12,0
363,014,04,16,1
364,014,04,20,0
365,014,04,27,0
366,014,04,35,1
367,014,04,28,9
368,014,04,22,13
369,014,04,17,14
370,014,04,12,13
371,014,04,6,11
372,014,04,2,4
373,014,04,12,3
374,014,04,16,4
375,014,04,21,3
376,014,04,32,2
377,014,04,21,8
378,014,04,17,9
379,014,04,12,8
380,015,04,0,4
381,015,04,4,2
382,015,04,9,0
383,015,04,13,1
384,015,04,16,0
385,015,04,22,0
386,015,04,28,2
387,015,04,22,7
388,015,04,18,9
389,015,04,14,10
390,015,04,10,10
391,015,04,5,8
392,015,04,2,4
393,015,04,9,4
394,015,04,13,4
395,015,04,16,3
396,015,04,26,2
397,015,04,17,4
398,015,04,13,5
399,015,04,10,5
400,001,04,0,5
401,001,04,5,2
402,001,04,9,0
403,001,04,12,1
404,001,04,16,0
405,001,04,20,1
406,001,04,25,3
407,001,04,21,8
408,001,04,17,10
409,001,04,13,10
410,001,04,9,10
411,001,04,5,8
412,001,04,3,5
413,001,04,9,4
414,001,04,12,4
415,001,04,16,3
416,001,04,23,4
417,001,04,16,4
418,001,04,12,5
419,001,04,9,4
420,003,04,0,4
421,003,04,6,2
422,003,04,13,1
423,003,04,17,1
424,003,04,22,0
425,003,04,28,1
426,003,04,34,2
427,003,04,29,11
428,003,04,22,15
429,003,04,18,16
430,003,04,13,15
431,003,04,6,12
432,003,04,3,4
433,003,04,13,4
434,003,04,17,4
435,003,04,22,4
436,003,04,31,4
437,003,04,22,9
438,003,04,17,10
439,003,04,13,10
440,002,04,0,5
441,002,04,5,2
442,002,04,10,0
443,002,04,14,1
444,002,04,18,0
445,002,04,23,1
446,002,04,28,4
447,002,04,23,10
448,002,04,18,13
449,002,04,14,13
450,002,04,10,13
451,002,04,5,10
452,002,04,2,5
453,002,04,10,4
454,002,04,14,4
455,002,04,18,4
456,002,04,25,4
457,002,04,18,6
458,002,04,14,7
459,002,04,10,7
460,016,04,0,4
461,016,04,5,2
462,016,04,9,0
463,016,04,12,1
464,016,04,16,0
465,016,04,21,1
466,016,04,27,2
467,016,04,21,7
468,016,04,17,9
469,016,04,13,10
470,016,04,10,9
471,016,04,5,8
472,016,04,2,4
473,016,04,9,3
474,016,04,12,4
475,016,04,16,3
476,016,04,24,3
477,016,04,16,4
478,016,04,13,5
479,016,04,9,5
480,012,04,0,3
481,012,04,6,1
482,012,04,13,0
483,012,04,18,1
484,012,04,23,0
485,012,04,31,0
486,012,04,38,1
487,012,04,32,11
488,012,04,25,15
489,012,04,19,16
490,012,04,14,16
491,012,04,7,12
492,012,04,3,4
493,012,04,13,3
494,012,04,18,4
495,012,04,23,3
496,012,04,36,2
497,012,04,24,10
498,012,04,19,10
499,012,04,14,10
500,006,04,0,5
501,006,04,4,2
502,006,04,9,0
503,006,04,12,0
504,006,04,15,0
505,006,04,20,1
506,006,04,25,4
