,id,sentenceId2,x,y
0,014,03,0,7
1,014,03,4,2
2,014,03,9,0
3,014,03,13,1
4,014,03,17,0
5,014,03,22,3
6,014,03,27,7
7,014,03,23,15
8,014,03,17,18
9,014,03,13,19
10,014,03,9,18
11,014,03,4,14
12,014,03,3,7
13,014,03,9,5
14,014,03,13,5
15,014,03,17,5
16,014,03,24,8
17,014,03,17,11
18,014,03,13,12
19,014,03,9,11
20,015,03,0,7
21,015,03,4,2
22,015,03,9,0
23,015,03,13,1
24,015,03,17,1
25,015,03,22,3
26,015,03,27,7
27,015,03,22,13
28,015,03,17,16
29,015,03,13,16
30,015,03,9,15
31,015,03,4,13
32,015,03,3,7
33,015,03,9,5
34,015,03,13,5
35,015,03,17,5
36,015,03,24,7
37,015,03,17,9
38,015,03,13,10
39,015,03,9,9
40,001,03,0,3
41,001,03,5,1
42,001,03,9,0
43,001,03,12,1
44,001,03,15,0
45,001,03,20,1
46,001,03,26,3
47,001,03,20,7
48,001,03,16,9
49,001,03,12,9
50,001,03,9,9
51,001,03,5,7
52,001,03,2,3
53,001,03,9,3
54,001,03,12,4
55,001,03,15,3
56,001,03,23,3
57,001,03,15,4
58,001,03,12,4
59,001,03,9,4
60,003,03,0,7
61,003,03,4,2
62,003,03,9,0
63,003,03,13,1
64,003,03,17,0
65,003,03,23,3
66,003,03,27,8
67,003,03,23,16
68,003,03,18,20
69,003,03,13,20
70,003,03,9,19
71,003,03,4,15
72,003,03,2,7
73,003,03,9,5
74,003,03,13,5
75,003,03,17,5
76,003,03,25,8
77,003,03,17,13
78,003,03,13,14
79,003,03,9,13
80,002,03,0,4
81,002,03,5,1
82,002,03,9,0
83,002,03,12,1
84,002,03,16,0
85,002,03,21,2
86,002,03,26,4
87,002,03,21,9
88,002,03,16,12
89,002,03,12,12
90,002,03,9,11
91,002,03,4,9
92,002,03,2,4
93,002,03,9,4
94,002,03,12,4
95,002,03,16,4
96,002,03,24,4
97,002,03,16,6
98,002,03,13,6
99,002,03,9,6
100,016,03,0,5
101,016,03,5,2
102,016,03,9,0
103,016,03,12,1
104,016,03,15,0
105,016,03,20,2
106,016,03,26,4
107,016,03,20,8
108,016,03,16,10
109,016,03,12,11
110,016,03,9,10
111,016,03,5,9
112,016,03,3,5
113,016,03,9,4
114,016,03,12,4
115,016,03,16,4
116,016,03,23,5
117,016,03,16,5
118,016,03,12,5
119,016,03,9,5
120,012,03,0,8
121,012,03,3,3
122,012,03,7,0
123,012,03,10,1
124,012,03,12,1
125,012,03,17,4
126,012,03,21,8
127,012,03,17,13
128,012,03,13,15
129,012,03,10,15
130,012,03,7,14
131,012,03,3,12
132,012,03,2,8
133,012,03,7,6
134,012,03,10,6
135,012,03,12,6
136,012,03,18,8
137,012,03,12,8
138,012,03,10,8
139,012,03,7,8
140,006,03,0,8
141,006,03,3,2
142,006,03,9,0
143,006,03,13,1
144,006,03,17,0
145,006,03,24,2
146,006,03,28,8
147,006,03,24,17
148,006,03,18,22
149,006,03,14,22
150,006,03,9,22
151,006,03,3,17
152,006,03,2,8
153,006,03,9,5
154,006,03,13,5
155,006,03,17,4
156,006,03,26,8
157,006,03,18,16
158,006,03,14,16
159,006,03,9,16
160,007,03,0,8
161,007,03,5,2
162,007,03,10,0
163,007,03,14,1
164,007,03,18,0
165,007,03,24,2
166,007,03,28,8
167,007,03,24,16
168,007,03,18,19
169,007,03,14,20
170,007,03,10,20
171,007,03,4,16
172,007,03,2,8
173,007,03,10,4
174,007,03,14,5
175,007,03,18,4
176,007,03,25,8
177,007,03,18,14
178,007,03,14,14
179,007,03,10,14
180,013,03,0,6
181,013,03,4,2
182,013,03,8,0
183,013,03,12,1
184,013,03,15,0
185,013,03,21,2
186,013,03,25,6
187,013,03,21,12
188,013,03,16,15
189,013,03,12,15
190,013,03,8,15
191,013,03,4,12
192,013,03,3,6
193,013,03,9,4
194,013,03,12,4
195,013,03,16,4
196,013,03,23,6
197,013,03,16,9
198,013,03,12,9
199,013,03,9,9
200,005,03,0,9
201,005,03,4,3
202,005,03,10,1
203,005,03,15,1
204,005,03,19,0
205,005,03,25,3
206,005,03,29,9
207,005,03,25,18
208,005,03,19,23
209,005,03,15,23
210,005,03,10,23
211,005,03,4,18
212,005,03,2,9
213,005,03,10,5
214,005,03,15,6
215,005,03,19,5
216,005,03,27,9
217,005,03,19,17
218,005,03,15,17
219,005,03,10,17
220,011,03,0,7
221,011,03,4,3
222,011,03,8,0
223,011,03,10,0
224,011,03,13,0
225,011,03,17,3
226,011,03,21,8
227,011,03,17,12
228,011,03,13,14
229,011,03,10,14
230,011,03,7,13
231,011,03,4,11
232,011,03,2,7
233,011,03,8,5
234,011,03,10,5
235,011,03,13,5
236,011,03,19,7
237,011,03,13,7
238,011,03,10,7
239,011,03,8,7
240,010,03,0,6
241,010,03,4,2
242,010,03,8,0
243,010,03,11,1
244,010,03,14,0
245,010,03,19,2
246,010,03,24,6
247,010,03,19,11
248,010,03,15,13
249,010,03,11,13
250,010,03,8,13
251,010,03,4,11
252,010,03,3,6
253,010,03,8,4
254,010,03,11,5
255,010,03,14,5
256,010,03,21,6
257,010,03,14,7
258,010,03,11,7
259,010,03,8,7
260,004,03,0,8
261,004,03,4,2
262,004,03,11,0
263,004,03,15,1
264,004,03,19,0
265,004,03,26,2
266,004,03,30,7
267,004,03,27,17
268,004,03,21,20
269,004,03,16,21
270,004,03,11,21
271,004,03,4,17
272,004,03,2,8
273,004,03,11,5
274,004,03,15,5
275,004,03,20,4
276,004,03,28,8
277,004,03,20,15
278,004,03,16,16
279,004,03,11,15
