,id,sentenceId2,x,y
0,014,03,0,5
1,014,03,5,2
2,014,03,9,0
3,014,03,13,2
4,014,03,16,1
5,014,03,20,2
6,014,03,24,5
7,014,03,20,8
8,014,03,16,10
9,014,03,12,10
10,014,03,9,10
11,014,03,4,8
12,014,03,2,5
13,014,03,9,4
14,014,03,13,5
15,014,03,16,4
16,014,03,22,5
17,014,03,16,5
18,014,03,12,5
19,014,03,9,5
20,001,03,0,5
21,001,03,5,2
22,001,03,10,1
23,001,03,14,2
24,001,03,17,0
25,001,03,22,2
26,001,03,25,5
27,001,03,22,8
28,001,03,18,10
29,001,03,14,11
30,001,03,10,11
31,001,03,5,9
32,001,03,3,5
33,001,03,10,5
34,001,03,14,5
35,001,03,17,4
36,001,03,23,5
37,001,03,17,5
38,001,03,14,6
39,001,03,10,5
40,003,03,0,6
41,003,03,5,2
42,003,03,11,0
43,003,03,15,2
44,003,03,20,0
45,003,03,25,1
46,003,03,29,4
47,003,03,25,11
48,003,03,20,15
49,003,03,15,15
50,003,03,10,15
51,003,03,5,12
52,003,03,2,6
53,003,03,11,4
54,003,03,15,5
55,003,03,20,4
56,003,03,27,5
57,003,03,20,9
58,003,03,15,10
59,003,03,11,9
60,002,03,0,5
61,002,03,5,2
62,002,03,10,0
63,002,03,14,2
64,002,03,18,0
65,002,03,22,2
66,002,03,26,5
67,002,03,22,9
68,002,03,18,11
69,002,03,14,11
70,002,03,10,11
71,002,03,5,9
72,002,03,2,5
73,002,03,10,5
74,002,03,14,5
75,002,03,18,5
76,002,03,24,5
77,002,03,18,5
78,002,03,14,6
79,002,03,10,6
80,012,03,0,6
81,012,03,3,2
82,012,03,7,0
83,012,03,10,1
84,012,03,13,0
85,012,03,17,2
86,012,03,20,6
87,012,03,17,9
88,012,03,13,10
89,012,03,10,11
90,012,03,7,10
91,012,03,3,9
92,012,03,2,5
93,012,03,7,4
94,012,03,10,5
95,012,03,13,4
96,012,03,18,5
97,012,03,13,5
98,012,03,10,6
99,012,03,7,5
100,006,03,0,6
101,006,03,4,3
102,006,03,8,1
103,006,03,11,1
104,006,03,15,0
105,006,03,19,3
106,006,03,22,6
107,006,03,19,10
108,006,03,15,12
109,006,03,11,12
110,006,03,8,12
111,006,03,4,10
112,006,03,2,6
113,006,03,8,5
114,006,03,11,5
115,006,03,15,5
116,006,03,20,6
117,006,03,15,6
118,006,03,11,7
119,006,03,8,6
120,007,03,0,5
121,007,03,5,2
122,007,03,9,0
123,007,03,12,1
124,007,03,15,0
125,007,03,19,2
126,007,03,22,5
127,007,03,19,7
128,007,03,15,8
129,007,03,12,9
130,007,03,9,8
