,id,sentenceId2,x,y
0,001,03,0,5
1,001,03,6,2
2,001,03,10,0
3,001,03,14,2
4,001,03,17,0
5,001,03,22,3
6,001,03,29,6
7,001,03,23,10
8,001,03,17,11
9,001,03,14,12
10,001,03,10,11
11,001,03,6,10
12,001,03,3,6
13,001,03,10,4
14,001,03,14,5
15,001,03,17,5
16,001,03,26,6
17,001,03,17,6
18,001,03,14,6
19,001,03,10,5
20,003,03,0,11
21,003,03,3,4
22,003,03,7,0
23,003,03,12,1
24,003,03,15,0
25,003,03,21,4
26,003,03,25,11
27,003,03,22,19
28,003,03,17,21
29,003,03,12,21
30,003,03,8,21
31,003,03,3,18
32,003,03,3,10
33,003,03,8,6
34,003,03,12,6
35,003,03,16,6
36,003,03,23,11
37,003,03,16,14
38,003,03,12,14
39,003,03,8,13
40,002,03,0,6
41,002,03,4,2
42,002,03,9,0
43,002,03,12,1
44,002,03,16,0
45,002,03,21,2
46,002,03,26,6
47,002,03,21,12
48,002,03,16,13
49,002,03,12,13
50,002,03,8,13
51,002,03,4,11
52,002,03,2,6
53,002,03,9,5
54,002,03,12,5
55,002,03,16,5
56,002,03,23,6
57,002,03,16,7
58,002,03,12,7
59,002,03,9,7
60,006,03,0,13
61,006,03,3,5
62,006,03,8,0
63,006,03,12,1
64,006,03,16,1
65,006,03,22,5
66,006,03,25,14
67,006,03,22,23
68,006,03,17,27
69,006,03,12,27
70,006,03,8,27
71,006,03,3,23
72,006,03,3,13
73,006,03,8,7
74,006,03,12,7
75,006,03,16,7
76,006,03,22,13
77,006,03,16,18
78,006,03,12,19
79,006,03,8,18
80,007,03,0,8
81,007,03,4,3
82,007,03,9,0
83,007,03,13,1
84,007,03,17,0
85,007,03,23,2
86,007,03,28,8
87,007,03,23,15
88,007,03,18,18
89,007,03,14,19
90,007,03,9,18
91,007,03,4,15
92,007,03,2,8
93,007,03,9,5
94,007,03,13,5
95,007,03,17,5
96,007,03,25,8
97,007,03,17,11
98,007,03,14,11
99,007,03,9,11
100,005,03,0,7
101,005,03,4,2
102,005,03,7,0
103,005,03,10,1
104,005,03,13,0
105,005,03,19,3
106,005,03,23,8
107,005,03,19,14
108,005,03,14,16
109,005,03,11,16
110,005,03,7,16
111,005,03,4,13
112,005,03,3,7
113,005,03,7,6
114,005,03,10,6
115,005,03,13,5
116,005,03,21,8
117,005,03,14,9
118,005,03,11,9
119,005,03,8,8
120,011,03,0,6
121,011,03,5,3
122,011,03,10,0
123,011,03,13,2
124,011,03,17,0
125,011,03,22,3
126,011,03,28,6
127,011,03,22,10
128,011,03,17,11
129,011,03,13,12
130,011,03,9,12
131,011,03,5,10
132,011,03,2,6
133,011,03,10,5
134,011,03,13,6
135,011,03,17,5
136,011,03,25,6
137,011,03,17,6
138,011,03,13,6
139,011,03,10,6
140,010,03,0,6
141,010,03,5,2
142,010,03,10,0
143,010,03,14,1
144,010,03,17,0
145,010,03,22,2
146,010,03,28,6
147,010,03,23,10
148,010,03,17,12
149,010,03,14,12
150,010,03,10,12
151,010,03,5,10
152,010,03,3,6
153,010,03,10,5
154,010,03,14,5
155,010,03,17,5
156,010,03,26,6
157,010,03,17,5
158,010,03,14,6
159,010,03,10,5
160,004,03,0,9
161,004,03,3,3
162,004,03,7,0
163,004,03,11,1
164,004,03,14,0
165,004,03,20,3
166,004,03,24,9
167,004,03,20,17
168,004,03,15,19
169,004,03,11,20
170,004,03,7,19
171,004,03,3,16
172,004,03,2,9
173,004,03,7,5
174,004,03,11,6
175,004,03,14,5
176,004,03,22,9
177,004,03,15,13
178,004,03,11,13
179,004,03,7,12
180,009,03,0,6
181,009,03,5,2
182,009,03,10,0
183,009,03,13,1
184,009,03,16,0
185,009,03,22,2
186,009,03,28,6
187,009,03,22,11
188,009,03,17,13
189,009,03,13,13
190,009,03,9,13
191,009,03,5,11
192,009,03,3,6
193,009,03,10,5
194,009,03,13,6
195,009,03,17,5
196,009,03,25,6
197,009,03,17,6
198,009,03,13,6
199,009,03,10,6
200,008,03,0,7
201,008,03,5,3
202,008,03,10,0
203,008,03,13,1
204,008,03,16,0
205,008,03,22,3
206,008,03,27,8
207,008,03,22,13
208,008,03,17,15
209,008,03,13,15
210,008,03,10,15
211,008,03,5,13
212,008,03,3,8
213,008,03,10,6
214,008,03,13,6
215,008,03,17,5
216,008,03,24,8
217,008,03,17,8
218,008,03,13,9
219,008,03,10,8
220,001,04,0,6
221,001,04,5,2
222,001,04,9,0
223,001,04,13,2
224,001,04,17,0
225,001,04,22,3
226,001,04,28,6
227,001,04,22,10
228,001,04,17,11
229,001,04,13,12
230,001,04,9,11
231,001,04,5,10
232,001,04,2,6
233,001,04,9,5
234,001,04,13,5
235,001,04,17,5
236,001,04,25,6
237,001,04,17,6
238,001,04,13,6
239,001,04,9,6
240,003,04,0,10
241,003,04,2,3
242,003,04,6,0
243,003,04,9,1
244,003,04,13,0
245,003,04,18,3
246,003,04,22,10
247,003,04,19,17
248,003,04,14,19
249,003,04,10,20
250,003,04,6,19
251,003,04,2,16
252,003,04,2,9
253,003,04,6,5
254,003,04,9,5
255,003,04,13,5
256,003,04,20,10
257,003,04,13,12
258,003,04,10,13
259,003,04,6,12
260,002,04,0,9
261,002,04,4,3
262,002,04,8,0
263,002,04,12,1
264,002,04,16,0
265,002,04,22,3
