,id,sentenceId2,x,y
0,001,03,0,5
1,001,03,7,2
2,001,03,12,0
3,001,03,16,1
4,001,03,20,0
5,001,03,26,2
6,001,03,32,4
7,001,03,26,7
8,001,03,20,9
9,001,03,16,9
10,001,03,12,9
11,001,03,6,8
12,001,03,3,5
13,001,03,12,4
14,001,03,16,5
15,001,03,20,4
16,001,03,29,4
17,001,03,20,4
18,001,03,16,5
19,001,03,12,5
20,003,03,0,8
21,003,03,4,3
22,003,03,9,0
23,003,03,13,1
24,003,03,17,0
25,003,03,23,3
26,003,03,28,8
27,003,03,24,16
28,003,03,18,19
29,003,03,13,20
30,003,03,9,19
31,003,03,4,16
32,003,03,2,8
33,003,03,9,5
34,003,03,13,5
35,003,03,17,4
36,003,03,26,8
37,003,03,18,13
38,003,03,13,13
39,003,03,9,13
40,002,03,0,6
41,002,03,5,2
42,002,03,11,0
43,002,03,15,1
44,002,03,18,0
45,002,03,24,2
46,002,03,30,5
47,002,03,24,10
48,002,03,19,11
49,002,03,14,12
50,002,03,11,12
51,002,03,5,10
52,002,03,3,6
53,002,03,11,4
54,002,03,15,5
55,002,03,18,4
56,002,03,27,5
57,002,03,18,6
58,002,03,15,7
59,002,03,11,7
60,012,03,0,6
61,012,03,6,3
62,012,03,11,1
63,012,03,15,2
64,012,03,18,0
65,012,03,24,2
66,012,03,31,5
67,012,03,24,8
68,012,03,19,9
69,012,03,15,10
70,012,03,11,10
71,012,03,6,9
72,012,03,2,6
73,012,03,11,5
74,012,03,15,5
75,012,03,19,4
76,012,03,28,5
77,012,03,19,5
78,012,03,15,6
79,012,03,11,5
80,006,03,0,7
81,006,03,5,2
82,006,03,11,0
83,006,03,15,1
84,006,03,18,0
85,006,03,24,2
86,006,03,30,6
87,006,03,24,11
88,006,03,19,14
89,006,03,15,14
90,006,03,11,14
91,006,03,5,12
92,006,03,3,7
93,006,03,11,4
94,006,03,15,4
95,006,03,18,4
96,006,03,27,6
97,006,03,19,8
98,006,03,15,9
99,006,03,11,9
100,007,03,0,5
101,007,03,6,2
102,007,03,12,0
103,007,03,15,1
104,007,03,19,0
105,007,03,25,1
106,007,03,31,4
107,007,03,25,8
108,007,03,20,9
109,007,03,16,10
110,007,03,12,10
111,007,03,6,9
112,007,03,3,5
113,007,03,12,4
114,007,03,16,4
115,007,03,19,3
116,007,03,29,4
117,007,03,19,4
118,007,03,16,5
119,007,03,12,5
120,005,03,0,6
121,005,03,6,2
122,005,03,11,0
123,005,03,15,0
124,005,03,19,0
125,005,03,24,2
126,005,03,31,5
127,005,03,25,11
128,005,03,19,13
129,005,03,15,13
130,005,03,11,13
131,005,03,5,11
132,005,03,3,6
133,005,03,11,4
134,005,03,15,4
135,005,03,19,4
136,005,03,28,5
137,005,03,19,8
138,005,03,15,8
139,005,03,11,8
140,011,03,0,8
141,011,03,6,3
142,011,03,11,1
143,011,03,15,1
144,011,03,18,0
145,011,03,24,3
146,011,03,31,6
147,011,03,24,11
148,011,03,19,13
149,011,03,15,14
150,011,03,11,14
151,011,03,6,12
152,011,03,3,8
153,011,03,11,5
154,011,03,15,5
155,011,03,18,5
156,011,03,28,6
157,011,03,19,8
158,011,03,15,9
159,011,03,11,9
160,010,03,0,8
161,010,03,5,3
162,010,03,10,0
163,010,03,13,1
164,010,03,17,0
165,010,03,23,3
166,010,03,28,7
167,010,03,23,13
168,010,03,17,15
169,010,03,13,15
170,010,03,10,15
171,010,03,5,13
172,010,03,3,8
173,010,03,10,5
174,010,03,13,5
175,010,03,17,4
176,010,03,25,7
177,010,03,17,9
178,010,03,13,10
179,010,03,10,9
180,004,03,0,10
181,004,03,3,3
182,004,03,9,0
183,004,03,13,1
184,004,03,17,0
185,004,03,23,3
186,004,03,28,9
187,004,03,23,17
188,004,03,18,20
189,004,03,13,21
190,004,03,9,21
191,004,03,3,17
192,004,03,2,9
193,004,03,9,5
194,004,03,13,5
195,004,03,17,4
196,004,03,25,9
197,004,03,17,14
198,004,03,13,15
199,004,03,9,15
200,009,03,0,10
